,candidate,party,votes,state,state_num,const_num,const_name,status
0,KRIPANATH MALLAH,Bharatiya Janata Party,53975,Assam,3,1,Assam - Ratabari,Result Declared  
1,AKHIL RANJAN TALUKDAR,Indian National Congress,29449,Assam,3,1,Assam - Ratabari,Result Declared  
2,RAJIB BISWAS,All India United Democratic Front,23926,Assam,3,1,Assam - Ratabari,Result Declared  
3,SETUL CHANDRA NAMASUDRA,Independent,908,Assam,3,1,Assam - Ratabari,Result Declared  
4,NIRMAL MALLICK,Samajwadi Party,542,Assam,3,1,Assam - Ratabari,Result Declared  
5,PRABIR BARDHAN,Independent,487,Assam,3,1,Assam - Ratabari,Result Declared  
6,SANJOY KUMAR MALLAH,Independent,419,Assam,3,1,Assam - Ratabari,Result Declared  
7,KALIPADA BISWAS,Independent,380,Assam,3,1,Assam - Ratabari,Result Declared  
8,MANILAL RABIDAS,Independent,370,Assam,3,1,Assam - Ratabari,Result Declared  
9,SATYENDRA NAMASUDRA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),354,Assam,3,1,Assam - Ratabari,Result Declared  
10,NIRANJAN MALLAH,Independent,267,Assam,3,1,Assam - Ratabari,Result Declared  
11,RANJU ROY,Independent,247,Assam,3,1,Assam - Ratabari,Result Declared  
12,UMESH MALAH,Independent,204,Assam,3,1,Assam - Ratabari,Result Declared  
13,AMULYA NAMASUDRA,Independent,191,Assam,3,1,Assam - Ratabari,Result Declared  
14,None of the Above,None of the Above,889,Assam,3,1,Assam - Ratabari,Result Declared  
15,KRISHNENDU PAUL,Bharatiya Janata Party,46544,Assam,3,2,Assam - Patharkandi,Result Declared  
16,DEBENDRA KUMAR SINHA,All India United Democratic Front,37276,Assam,3,2,Assam - Patharkandi,Result Declared  
17,MONI LAL GOWALA,Indian National Congress,32048,Assam,3,2,Assam - Patharkandi,Result Declared  
18,KRIPESH RANJAN DASGUPTA,Communist Party of India  (Marxist),1638,Assam,3,2,Assam - Patharkandi,Result Declared  
19,KABIR AHMED,Independent,892,Assam,3,2,Assam - Patharkandi,Result Declared  
20,RAHIM UDDIN AHMED,Independent,743,Assam,3,2,Assam - Patharkandi,Result Declared  
21,MISBAQUE UDDIN,Samajwadi Party,599,Assam,3,2,Assam - Patharkandi,Result Declared  
22,DEBANGSHU NATH,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),509,Assam,3,2,Assam - Patharkandi,Result Declared  
23,ASAD UDDIN AHMED,Independent,501,Assam,3,2,Assam - Patharkandi,Result Declared  
24,NITAI DEY,Independent,495,Assam,3,2,Assam - Patharkandi,Result Declared  
25,NIHAR RANJAN DEB NATH,Independent,419,Assam,3,2,Assam - Patharkandi,Result Declared  
26,None of the Above,None of the Above,1030,Assam,3,2,Assam - Patharkandi,Result Declared  
27,KAMALAKHYA DEY PURKAYASTHA,Indian National Congress,45289,Assam,3,3,Assam - Karimganj North,Result Declared  
28,MISSION RANJAN DAS,Bharatiya Janata Party,44821,Assam,3,3,Assam - Karimganj North,Result Declared  
29,SAHABUL ISLAM CHOUDHURY,All India United Democratic Front,34207,Assam,3,3,Assam - Karimganj North,Result Declared  
30,NAZRUL ISLAM CHOUDHURY,Independent,1704,Assam,3,3,Assam - Karimganj North,Result Declared  
31,ABDUL AHAD CHOUDHURY,Independent,1052,Assam,3,3,Assam - Karimganj North,Result Declared  
32,MOIN UDDIN,Independent,708,Assam,3,3,Assam - Karimganj North,Result Declared  
33,ARUNANGSHU BHATTACHARJEE,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),468,Assam,3,3,Assam - Karimganj North,Result Declared  
34,MUHAMMAD MUHSIN ALAM,Independent,420,Assam,3,3,Assam - Karimganj North,Result Declared  
35,SIBIR AHMED,Independent,265,Assam,3,3,Assam - Karimganj North,Result Declared  
36,BIKASH KANTI ROY,Bharatiya Gana Parishad,253,Assam,3,3,Assam - Karimganj North,Result Declared  
37,DEEPAN NATH,Independent,241,Assam,3,3,Assam - Karimganj North,Result Declared  
38,KAYSAR AHMED CHOUDHURY,Independent,237,Assam,3,3,Assam - Karimganj North,Result Declared  
39,AMJAD HUSSAIN,Independent,161,Assam,3,3,Assam - Karimganj North,Result Declared  
40,TAJ UDDIN CHOUDHURY,Independent,144,Assam,3,3,Assam - Karimganj North,Result Declared  
41,ARUN KUMAR DAS,Independent,137,Assam,3,3,Assam - Karimganj North,Result Declared  
42,None of the Above,None of the Above,674,Assam,3,3,Assam - Karimganj North,Result Declared  
43,AZIZ AHMED KHAN,All India United Democratic Front,58060,Assam,3,4,Assam - Karimganj South,Result Declared  
44,SIDDEQUE AHMED,Indian National Congress,53644,Assam,3,4,Assam - Karimganj South,Result Declared  
45,SIPRA GOON,Bharatiya Janata Party,11861,Assam,3,4,Assam - Karimganj South,Result Declared  
46,MONARUL HAQUE,Independent,815,Assam,3,4,Assam - Karimganj South,Result Declared  
47,MOSUD AHMED,Independent,592,Assam,3,4,Assam - Karimganj South,Result Declared  
48,AZIR UDDIN,Independent,391,Assam,3,4,Assam - Karimganj South,Result Declared  
49,MOIN UDDIN,Independent,366,Assam,3,4,Assam - Karimganj South,Result Declared  
50,MAYNUL HAQUE,Independent,265,Assam,3,4,Assam - Karimganj South,Result Declared  
51,SUFIAN AHMED,Independent,264,Assam,3,4,Assam - Karimganj South,Result Declared  
52,BILAL UDDIN,Independent,242,Assam,3,4,Assam - Karimganj South,Result Declared  
53,TAJ MD KAMAL UDDIN KHAN,Independent,212,Assam,3,4,Assam - Karimganj South,Result Declared  
54,JAMAL AHMED,Independent,199,Assam,3,4,Assam - Karimganj South,Result Declared  
55,ABDUL HAMID,Independent,159,Assam,3,4,Assam - Karimganj South,Result Declared  
56,AHMED ALI,Independent,157,Assam,3,4,Assam - Karimganj South,Result Declared  
57,ABU BARKAT NIZAM UDDIN AHMED,Independent,150,Assam,3,4,Assam - Karimganj South,Result Declared  
58,MUKTAR HUSSAIN,Independent,122,Assam,3,4,Assam - Karimganj South,Result Declared  
59,SAD UDDIN,Independent,106,Assam,3,4,Assam - Karimganj South,Result Declared  
60,SAHAJAN AHMED,Independent,105,Assam,3,4,Assam - Karimganj South,Result Declared  
61,QUAMRUL ISLAM,Independent,98,Assam,3,4,Assam - Karimganj South,Result Declared  
62,SARIF UDDIN,Independent,97,Assam,3,4,Assam - Karimganj South,Result Declared  
63,FAIZUL HAQUE,Independent,95,Assam,3,4,Assam - Karimganj South,Result Declared  
64,KABIR UDDIN,Independent,90,Assam,3,4,Assam - Karimganj South,Result Declared  
65,SALIM UDDIN,Independent,80,Assam,3,4,Assam - Karimganj South,Result Declared  
66,SABIR AHMED,Independent,56,Assam,3,4,Assam - Karimganj South,Result Declared  
67,RAJIB DAS,Independent,43,Assam,3,4,Assam - Karimganj South,Result Declared  
68,None of the Above,None of the Above,173,Assam,3,4,Assam - Karimganj South,Result Declared  
69,JAMAL UDDIN AHMED,Indian National Congress,38266,Assam,3,5,Assam - Badarpur,Result Declared  
70,ABDUL AZIZ,All India United Democratic Front,36178,Assam,3,5,Assam - Badarpur,Result Declared  
71,DIPAK DEB,Bharatiya Janata Party,35694,Assam,3,5,Assam - Badarpur,Result Declared  
72,SAZIDUL HOQUE,Independent,418,Assam,3,5,Assam - Badarpur,Result Declared  
73,KAMRUL ISLAM,Samajwadi Party,303,Assam,3,5,Assam - Badarpur,Result Declared  
74,SUBODH SUKLABAIDYA,Independent,295,Assam,3,5,Assam - Badarpur,Result Declared  
75,OLIOUR RAHAMAN TAPADAR,Independent,168,Assam,3,5,Assam - Badarpur,Result Declared  
76,SOLMON SHAIKH,Independent,147,Assam,3,5,Assam - Badarpur,Result Declared  
77,ABDUS SUKKUR BEIG,Independent,142,Assam,3,5,Assam - Badarpur,Result Declared  
78,KHASRUZZAMAN TALUKDAR,Independent,132,Assam,3,5,Assam - Badarpur,Result Declared  
79,ANAM UDDIN,Independent,101,Assam,3,5,Assam - Badarpur,Result Declared  
80,BINOY NAMASUDRA,Independent,79,Assam,3,5,Assam - Badarpur,Result Declared  
81,None of the Above,None of the Above,596,Assam,3,5,Assam - Badarpur,Result Declared  
82,ANWAR HUSSAIN LASKAR,All India United Democratic Front,41647,Assam,3,6,Assam - Hailakandi,Result Declared  
83,SOUMYAJIT DUTTA CHOUDHURY,Bharatiya Janata Party,39039,Assam,3,6,Assam - Hailakandi,Result Declared  
84,ZAKIR HUSSAIN LASKAR,Independent,15633,Assam,3,6,Assam - Hailakandi,Result Declared  
85,ANAM UDDIN LASKAR,Indian National Congress,9287,Assam,3,6,Assam - Hailakandi,Result Declared  
86,HAJI SALIM UDDIN BARBHUIYA,Independent,1119,Assam,3,6,Assam - Hailakandi,Result Declared  
87,PREMRAJ GOALA,Independent,1104,Assam,3,6,Assam - Hailakandi,Result Declared  
88,SAMIR UDDIN LASKAR,Samajwadi Party,602,Assam,3,6,Assam - Hailakandi,Result Declared  
89,FAKRUL ALAM MAZARBHUIYA,Independent,579,Assam,3,6,Assam - Hailakandi,Result Declared  
90,ALI HUSSAIN  MIRA,Independent,430,Assam,3,6,Assam - Hailakandi,Result Declared  
91,NIREN DAS,Independent,376,Assam,3,6,Assam - Hailakandi,Result Declared  
92,AJIT KUMAR PAUL,Nationalist Congress Party,372,Assam,3,6,Assam - Hailakandi,Result Declared  
93,LUTFUR RAHMAN LASKAR,Independent,366,Assam,3,6,Assam - Hailakandi,Result Declared  
94,AMIT KUMAR DEB,Independent,363,Assam,3,6,Assam - Hailakandi,Result Declared  
95,MITUZZAMAN LASKAR,Independent,244,Assam,3,6,Assam - Hailakandi,Result Declared  
96,PARBEJ KHASRU LASKAR,Independent,228,Assam,3,6,Assam - Hailakandi,Result Declared  
97,AMAR CHAND BHOWMIK,Independent,211,Assam,3,6,Assam - Hailakandi,Result Declared  
98,BURHAN UDDIN BARBHUIYA,Independent,199,Assam,3,6,Assam - Hailakandi,Result Declared  
99,SAHARUZZAMAN LASKAR,Independent,180,Assam,3,6,Assam - Hailakandi,Result Declared  
100,ABUL HUSSAIN BARBHUIYA,Independent,176,Assam,3,6,Assam - Hailakandi,Result Declared  
101,SUSHIL PAUL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),163,Assam,3,6,Assam - Hailakandi,Result Declared  
102,ADHIR CHANDA,Independent,158,Assam,3,6,Assam - Hailakandi,Result Declared  
103,AJAY KUMAR ROY,Independent,122,Assam,3,6,Assam - Hailakandi,Result Declared  
104,SANKAR CHAKROBARTY,Independent,114,Assam,3,6,Assam - Hailakandi,Result Declared  
105,None of the Above,None of the Above,281,Assam,3,6,Assam - Hailakandi,Result Declared  
106,SUZAM UDDIN LASKAR,All India United Democratic Front,50676,Assam,3,7,Assam - Katlichera,Result Declared  
107,GAUTAM ROY,Indian National Congress,35592,Assam,3,7,Assam - Katlichera,Result Declared  
108,RAJ KUMAR DAS,Bharatiya Janata Party,32164,Assam,3,7,Assam - Katlichera,Result Declared  
109,MULNEILAL HRANGKHOL,Nationalist Congress Party,898,Assam,3,7,Assam - Katlichera,Result Declared  
110,SUZAM UDDIN LASKAR,Independent,782,Assam,3,7,Assam - Katlichera,Result Declared  
111,ANIL NATH,Samajwadi Party,755,Assam,3,7,Assam - Katlichera,Result Declared  
112,BHASKAR DEB,Independent,661,Assam,3,7,Assam - Katlichera,Result Declared  
113,BACHCHU PAUL,Independent,567,Assam,3,7,Assam - Katlichera,Result Declared  
114,MINNOTULLA CHOUDHURY,Independent,429,Assam,3,7,Assam - Katlichera,Result Declared  
115,MOHAN DEB,Independent,383,Assam,3,7,Assam - Katlichera,Result Declared  
116,ASHIK AHMED LASKAR,Independent,364,Assam,3,7,Assam - Katlichera,Result Declared  
117,BAPPA PURKAYASTHA,Independent,329,Assam,3,7,Assam - Katlichera,Result Declared  
118,NOROKANTO DAS,Independent,300,Assam,3,7,Assam - Katlichera,Result Declared  
119,None of the Above,None of the Above,931,Assam,3,7,Assam - Katlichera,Result Declared  
120,NIZAM UDDIN CHOUDHURY,All India United Democratic Front,50531,Assam,3,8,Assam - Algapur,Result Declared  
121,KAUSHIK RAI,Bharatiya Janata Party,32777,Assam,3,8,Assam - Algapur,Result Declared  
122,RAHUL ROY,Indian National Congress,25927,Assam,3,8,Assam - Algapur,Result Declared  
123,MEHNAZ SAHID CHOUDHURY,Asom Gana Parishad,5822,Assam,3,8,Assam - Algapur,Result Declared  
124,SAHIDUL ISLAM LASKAR,Samajwadi Party,585,Assam,3,8,Assam - Algapur,Result Declared  
125,AHMED HUSSAIN LASKAR,Independent,509,Assam,3,8,Assam - Algapur,Result Declared  
126,RAJU DAS,Independent,475,Assam,3,8,Assam - Algapur,Result Declared  
127,RUPU DEB,Independent,475,Assam,3,8,Assam - Algapur,Result Declared  
128,SAMIN AHMED CHOUDHURY,Independent,461,Assam,3,8,Assam - Algapur,Result Declared  
129,AHMED KARIM BARBHUIYA,Independent,260,Assam,3,8,Assam - Algapur,Result Declared  
130,IMADUL ISLAM LASKAR,Independent,229,Assam,3,8,Assam - Algapur,Result Declared  
131,BINAYAK DEB,Independent,222,Assam,3,8,Assam - Algapur,Result Declared  
132,KAZI MUZAKKIR HUSSAIN,Independent,179,Assam,3,8,Assam - Algapur,Result Declared  
133,SALEH AHMED MAZUMDER,Independent,173,Assam,3,8,Assam - Algapur,Result Declared  
