,candidate,party,votes,state,state_num,const_num,const_name,status
1077,RAMBRIJ YADAV,Independent,254,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1078,NASIR ABBAS,Bharatiya Karyasth Sena,244,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1079,KRISHAN GOPAL UPADHYAY,Peace Party,239,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1080,IDARISH,All India Majlis-E-Ittehadul Muslimeen,232,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1081,SAROJ KUMARI,Independent,196,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1082,RENU SETHI,Independent,194,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1083,ROHIT SINGH DHAKAD,Rashtriya Lok Samta Party,177,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1084,SANJAY GARG,Independent,161,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1085,PADMA AGRAWAL,Brij Kranti Dal,154,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1086,SHYAM SUNDAR,Bahujan Mukti Party,149,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1087,ASHRAF QURESHI,Independent,145,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1088,ATUL KUMAR,Jan Adhikar Manch,133,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1089,LAKSHMAN PRASAD RAJORA,Independent,117,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1090,DEREK SMITH,Adarsh Samaj Party,113,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1091,None of the Above,None of the Above,753,Uttar Pradesh,24,88,Uttar Pradesh - Agra South,Result Declared  
1092,JAGAN PRASAD GARG,Bharatiya Janata Party,135120,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1093,ER. GYANENDRA GAUTAM,Bahujan Samaj Party,48800,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1094,ATUL GARG,Samajwadi Party,36739,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1095,KUNDANIKA SHARMA,Independent,3275,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1096,COL. UMESH VERMA,Rashtriya Lok Dal,1214,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1097,PRATAP GUJAR,Independent,1163,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1098,SATENDRA DIXIT,Independent,834,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1099,VINIT AGRAWAL,Independent,555,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1100,IRFAN KHAN,VANCHITSAMAJ INSAAF PARTY,410,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1101,SATYA PRAKASH,Independent,270,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1102,REKHA,Independent,247,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1103,DEV KUMAR,Jan Adhikar Manch,238,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1104,MUKESH,Rashtriya Samanta Dal,237,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1105,TEJVEER SINGH,Peace Party,224,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1106,VIVEK KUMAR JAIN,Bhartiya Shakti Chetna Party,177,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1107,None of the Above,None of the Above,1266,Uttar Pradesh,24,89,Uttar Pradesh - Agra North,Result Declared  
1108,HEMLATA DIWAKAR,Bharatiya Janata Party,129887,Uttar Pradesh,24,90,Uttar Pradesh - Agra Rural ,Result Declared  
1109,KALICHARAN SUMAN,Bahujan Samaj Party,64591,Uttar Pradesh,24,90,Uttar Pradesh - Agra Rural ,Result Declared  
1110,UPENDRA SINGH,Indian National Congress,31312,Uttar Pradesh,24,90,Uttar Pradesh - Agra Rural ,Result Declared  
1111,NARAYAN SINGH SUMAN,Rashtriya Lok Dal,17446,Uttar Pradesh,24,90,Uttar Pradesh - Agra Rural ,Result Declared  
1112,OMA SHANKAR ALIAS SUNIL DIWAKAR,Jan Adhikar Manch,1378,Uttar Pradesh,24,90,Uttar Pradesh - Agra Rural ,Result Declared  
1113,ASHOK KUMAR,Independent,1328,Uttar Pradesh,24,90,Uttar Pradesh - Agra Rural ,Result Declared  
1114,AMBEDKARI HASANU RAM AMBEDKARI,Independent,871,Uttar Pradesh,24,90,Uttar Pradesh - Agra Rural ,Result Declared  
1115,RAVINDRA SINGH,Independent,769,Uttar Pradesh,24,90,Uttar Pradesh - Agra Rural ,Result Declared  
1116,BHUPAL DAS,Independent,488,Uttar Pradesh,24,90,Uttar Pradesh - Agra Rural ,Result Declared  
1117,None of the Above,None of the Above,1856,Uttar Pradesh,24,90,Uttar Pradesh - Agra Rural ,Result Declared  
1118,CHAU. UDAYBHAN SINGH,Bharatiya Janata Party,108586,Uttar Pradesh,24,91,Uttar Pradesh - Fatehpur Sikri,Result Declared  
1119,SURAJPAL SINGH,Bahujan Samaj Party,56249,Uttar Pradesh,24,91,Uttar Pradesh - Fatehpur Sikri,Result Declared  
1120,BRIJESH KUMAR CHAHAR,Rashtriya Lok Dal,38307,Uttar Pradesh,24,91,Uttar Pradesh - Fatehpur Sikri,Result Declared  
1121,LAL SINGH,Samajwadi Party,21884,Uttar Pradesh,24,91,Uttar Pradesh - Fatehpur Sikri,Result Declared  
1122,YOGENDRA SINGH,Independent,958,Uttar Pradesh,24,91,Uttar Pradesh - Fatehpur Sikri,Result Declared  
1123,VANDANA SHARMA,Independent,792,Uttar Pradesh,24,91,Uttar Pradesh - Fatehpur Sikri,Result Declared  
1124,RAKESH,Independent,731,Uttar Pradesh,24,91,Uttar Pradesh - Fatehpur Sikri,Result Declared  
1125,None of the Above,None of the Above,1864,Uttar Pradesh,24,91,Uttar Pradesh - Fatehpur Sikri,Result Declared  
1126,MAHESH KUMAR GOYAL,Bharatiya Janata Party,93510,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1127,BHAGWAN SINGH KUSHWAHA,Bahujan Samaj Party,61511,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1128,KUSUMLATA DIXIT,Indian National Congress,23088,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1129,RAMNATH,Independent,7680,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1130,RAMENDRA SINGH PARMAR,Rashtriya Lok Dal,6520,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1131,VANGALI RAM KUSHWAH,Independent,1603,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1132,RANDHIR SINGH,Independent,742,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1133,RAJVIR SINGH,Ambedkarite Party of India,682,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1134,ISHVA KHAN,Independent,594,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1135,DHARMENDRA KUMAR SHARMA,Independent,370,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1136,AMBEDKARI HASANURAM AMBEDKARI,Independent,336,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1137,JAL DEVI,Independent,331,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1138,VIR BAHADUR ALIAS VIR BAHADUR DHAKRAY,Lok Dal,328,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1139,BHIMSAIN KUSHAWAHA,Independent,263,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1140,None of the Above,None of the Above,1223,Uttar Pradesh,24,92,Uttar Pradesh - Kheragarh,Result Declared  
1141,JITENDRA VERMA,Bharatiya Janata Party,101960,Uttar Pradesh,24,93,Uttar Pradesh - Fatehabad,Result Declared  
1142,RAJENDRA SINGH,Samajwadi Party,67596,Uttar Pradesh,24,93,Uttar Pradesh - Fatehabad,Result Declared  
1143,UMESH SHARMA SAITHIYA,Bahujan Samaj Party,35050,Uttar Pradesh,24,93,Uttar Pradesh - Fatehabad,Result Declared  
1144,SHOKHEERAM,Nirbal Indian Shoshit Hamara Aam Dal,1358,Uttar Pradesh,24,93,Uttar Pradesh - Fatehabad,Result Declared  
1145,RAJENDRA SINGH,Independent,905,Uttar Pradesh,24,93,Uttar Pradesh - Fatehabad,Result Declared  
1146,RAMESH CHANDRA,Bharatiya Subhash Sena,776,Uttar Pradesh,24,93,Uttar Pradesh - Fatehabad,Result Declared  
1147,RADHESHYAM KUSHWAH,Sanyukt Samajwadi Dal,678,Uttar Pradesh,24,93,Uttar Pradesh - Fatehabad,Result Declared  
1148,None of the Above,None of the Above,1470,Uttar Pradesh,24,93,Uttar Pradesh - Fatehabad,Result Declared  
1149,RANI PAKSHALIKA SINGH,Bharatiya Janata Party,80567,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1150,MADHUSUDAN SHARMA,Bahujan Samaj Party,57427,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1151,HANSKALI ALIAS ANSHU RANI NISHAD,Samajwadi Party,46885,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1152,SUDHIR DUBEY,Rashtriya Lok Dal,1665,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1153,RAMENDRA SINGH,Independent,1225,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1154,RAMBARAN,Independent,630,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1155,BRIJENDRA SINGH,Independent,513,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1156,MADHURI SINGH,Rashtriya Lok Samta Party,447,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1157,RAMAKANT SAVITA,Independent,415,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1158,PRADEEP GARG,Independent,182,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1159,SUNIL KUMAR,Nirbal Indian Shoshit Hamara Aam Dal,177,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1160,BASUDEV SHARMA,Bharatiya Subhash Sena,154,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1161,SOBARAN SINGH,United National Party,146,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1162,KARAN SINGH,Independent,139,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1163,None of the Above,None of the Above,2214,Uttar Pradesh,24,94,Uttar Pradesh - Bah,Result Declared  
1164,SATYA PAL SINGH BAGHEL,Bharatiya Janata Party,118584,Uttar Pradesh,24,95,Uttar Pradesh - Tundla ,Result Declared  
1165,RAKESH BABU,Bahujan Samaj Party,62514,Uttar Pradesh,24,95,Uttar Pradesh - Tundla ,Result Declared  
1166,SHIV SINGH CHAK,Samajwadi Party,54888,Uttar Pradesh,24,95,Uttar Pradesh - Tundla ,Result Declared  
1167,GANGA PRASHAD PUSHKAR,Rashtriya Lok Dal,2576,Uttar Pradesh,24,95,Uttar Pradesh - Tundla ,Result Declared  
1168,SALONI,Independent,871,Uttar Pradesh,24,95,Uttar Pradesh - Tundla ,Result Declared  
1169,JITENDRA KUMAR,Bahujan Mukti Party,786,Uttar Pradesh,24,95,Uttar Pradesh - Tundla ,Result Declared  
1170,RAHUL KUMAR,Independent,671,Uttar Pradesh,24,95,Uttar Pradesh - Tundla ,Result Declared  
1171,RAMTIRATH,Independent,549,Uttar Pradesh,24,95,Uttar Pradesh - Tundla ,Result Declared  
1172,RAVENDRA SINGH,Independent,351,Uttar Pradesh,24,95,Uttar Pradesh - Tundla ,Result Declared  
1173,SAPANA VERMA,Adarsh Samaj Party,224,Uttar Pradesh,24,95,Uttar Pradesh - Tundla ,Result Declared  
1174,MAMTESH KUMAR,Independent,196,Uttar Pradesh,24,95,Uttar Pradesh - Tundla ,Result Declared  
1175,None of the Above,None of the Above,1381,Uttar Pradesh,24,95,Uttar Pradesh - Tundla ,Result Declared  
1176,RAMGOPAL PAPPU LODHI,Bharatiya Janata Party,103426,Uttar Pradesh,24,96,Uttar Pradesh - Jasrana,Result Declared  
1177,SHIVPRATAP SINGH,Samajwadi Party,83098,Uttar Pradesh,24,96,Uttar Pradesh - Jasrana,Result Declared  
1178,SHIVRAJ SINGH YADAV,Bahujan Samaj Party,26274,Uttar Pradesh,24,96,Uttar Pradesh - Jasrana,Result Declared  
1179,RAMVEER SINGH,Lok Dal,11274,Uttar Pradesh,24,96,Uttar Pradesh - Jasrana,Result Declared  
1180,RAVINDRA SINGH,Independent,1111,Uttar Pradesh,24,96,Uttar Pradesh - Jasrana,Result Declared  
1181,JAY KUMAR,Jan Adhikar Manch,1039,Uttar Pradesh,24,96,Uttar Pradesh - Jasrana,Result Declared  
1182,RAMDAS SAVITA,Independent,875,Uttar Pradesh,24,96,Uttar Pradesh - Jasrana,Result Declared  
1183,MITHLESH URF SANDHYA RAJPOOT,Independent,477,Uttar Pradesh,24,96,Uttar Pradesh - Jasrana,Result Declared  
1184,VIJENDRA SINGH,Bharatiya Subhash Sena,389,Uttar Pradesh,24,96,Uttar Pradesh - Jasrana,Result Declared  
1185,MUNENDRA SINGH,Rashtriya Sawarn Dal,321,Uttar Pradesh,24,96,Uttar Pradesh - Jasrana,Result Declared  
1186,PRAMOD KUMAR YADAV,Hind Vikas Party,200,Uttar Pradesh,24,96,Uttar Pradesh - Jasrana,Result Declared  
1187,None of the Above,None of the Above,1908,Uttar Pradesh,24,96,Uttar Pradesh - Jasrana,Result Declared  
1188,MANISH ASIJA,Bharatiya Janata Party,102654,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1189,AZIM BHAI,Samajwadi Party,60927,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1190,KHALID NASIR,Bahujan Samaj Party,51387,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1191,AHTSHAM ALI (BABAR),All India Majlis-E-Ittehadul Muslimeen,11478,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1192,AJAY KUMAR,Jan Adhikar Manch,1688,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1193,AMIT GARG,Independent,703,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1194,RAJKISHOR TIWARI,Independent,502,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1195,SHOUKIN SINGH,Bharatiya Subhash Sena,349,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1196,JAHANGIR KHAN ALVI,Peace Party,336,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1197,KAUSHAL KISHORE UPADHYAY,Rashtriya Sawarn Dal,318,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1198,MO SHAHAJAD KHAN,Indian Union Muslim League,270,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1199,RAMGOPAL,Rashtriya Lok Samta Party,237,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1200,BALVEER SINGH,Bharatiya Kisan Parivartan Party,218,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1201,NITENDAR GUPTA,Lok Dal,187,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1202,DEEPAK SHARMA,Manuvadi Party,118,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1203,None of the Above,None of the Above,906,Uttar Pradesh,24,97,Uttar Pradesh - Firozabad,Result Declared  
1204,MUKESH VERMA,Bharatiya Janata Party,87851,Uttar Pradesh,24,98,Uttar Pradesh - Shikohabad,Result Declared  
1205,SANJAY KUMAR,Samajwadi Party,77074,Uttar Pradesh,24,98,Uttar Pradesh - Shikohabad,Result Declared  
1206,SHAILESH KUMAR,Bahujan Samaj Party,37512,Uttar Pradesh,24,98,Uttar Pradesh - Shikohabad,Result Declared  
1207,RAM PRAKASH YADAV (NEHRU JI),Independent,8074,Uttar Pradesh,24,98,Uttar Pradesh - Shikohabad,Result Declared  
1208,ASHOK KUMAR,Bharatiya Subhash Sena,608,Uttar Pradesh,24,98,Uttar Pradesh - Shikohabad,Result Declared  
1209,CHANDRA KANT,Independent,485,Uttar Pradesh,24,98,Uttar Pradesh - Shikohabad,Result Declared  
1210,BHOOPENDRA,Nirbal Indian Shoshit Hamara Aam Dal,387,Uttar Pradesh,24,98,Uttar Pradesh - Shikohabad,Result Declared  
1211,NEKPAL SINGH,Independent,377,Uttar Pradesh,24,98,Uttar Pradesh - Shikohabad,Result Declared  
1212,TURSHAN PAL,Rashtriya Lok Samta Party,249,Uttar Pradesh,24,98,Uttar Pradesh - Shikohabad,Result Declared  
1213,DEVENDRA,Jan Adhikar Manch,247,Uttar Pradesh,24,98,Uttar Pradesh - Shikohabad,Result Declared  
1214,AVNISH KUMAR,Independent,157,Uttar Pradesh,24,98,Uttar Pradesh - Shikohabad,Result Declared  
1215,None of the Above,None of the Above,1700,Uttar Pradesh,24,98,Uttar Pradesh - Shikohabad,Result Declared  
1216,HARIOM YADAV,Samajwadi Party,90281,Uttar Pradesh,24,99,Uttar Pradesh - Sirsaganj,Result Declared  
1217,JAIVEER SINGH,Bharatiya Janata Party,79605,Uttar Pradesh,24,99,Uttar Pradesh - Sirsaganj,Result Declared  
1218,RAGHVENDRA SINGH,Bahujan Samaj Party,20920,Uttar Pradesh,24,99,Uttar Pradesh - Sirsaganj,Result Declared  
1219,PANKAJ MISHRA,Jan Adhikar Manch,6176,Uttar Pradesh,24,99,Uttar Pradesh - Sirsaganj,Result Declared  
1220,ASHOK YADAV,Independent,2184,Uttar Pradesh,24,99,Uttar Pradesh - Sirsaganj,Result Declared  
1221,DURBEEN SINGH,Bhartiya Shakti Chetna Party,785,Uttar Pradesh,24,99,Uttar Pradesh - Sirsaganj,Result Declared  
1222,BRAJESH KUMAR,Independent,549,Uttar Pradesh,24,99,Uttar Pradesh - Sirsaganj,Result Declared  
1223,SANTOSH KUMAR,Independent,529,Uttar Pradesh,24,99,Uttar Pradesh - Sirsaganj,Result Declared  
1224,SANTOSH KUMAR,Bharatiya Subhash Sena,299,Uttar Pradesh,24,99,Uttar Pradesh - Sirsaganj,Result Declared  
1225,ATISH KUMAR,Independent,195,Uttar Pradesh,24,99,Uttar Pradesh - Sirsaganj,Result Declared  
1226,None of the Above,None of the Above,1552,Uttar Pradesh,24,99,Uttar Pradesh - Sirsaganj,Result Declared  
1227,DEVENDRA SINGH RAJPUT,Bharatiya Janata Party,101908,Uttar Pradesh,24,100,Uttar Pradesh - Kasganj,Result Declared  
1228,HASRAT ULLAH SHERVANI,Samajwadi Party,49878,Uttar Pradesh,24,100,Uttar Pradesh - Kasganj,Result Declared  
1229,AJAY CHATURVEDI,Bahujan Samaj Party,37818,Uttar Pradesh,24,100,Uttar Pradesh - Kasganj,Result Declared  
1230,SUDHIR ALIAS PAPPU YADAV,Mahan Dal,22250,Uttar Pradesh,24,100,Uttar Pradesh - Kasganj,Result Declared  
1231,KULDEEP KUMAR,Rashtravadi Pratap Sena,2803,Uttar Pradesh,24,100,Uttar Pradesh - Kasganj,Result Declared  
1232,PREETI MISHRA,Independent,967,Uttar Pradesh,24,100,Uttar Pradesh - Kasganj,Result Declared  
1233,ANIL KUMAR,Independent,746,Uttar Pradesh,24,100,Uttar Pradesh - Kasganj,Result Declared  
1234,ARCHANA DEVI,Independent,685,Uttar Pradesh,24,100,Uttar Pradesh - Kasganj,Result Declared  
1235,PADAM SINGH,Independent,562,Uttar Pradesh,24,100,Uttar Pradesh - Kasganj,Result Declared  
1236,NARENDRA KUMAR,Independent,480,Uttar Pradesh,24,100,Uttar Pradesh - Kasganj,Result Declared  
1237,None of the Above,None of the Above,2023,Uttar Pradesh,24,100,Uttar Pradesh - Kasganj,Result Declared  
1238,DEVENDRA PRATAP,Bharatiya Janata Party,85199,Uttar Pradesh,24,101,Uttar Pradesh - Amanpur,Result Declared  
1239,VIRENDRA SINGH SOLANKI,Samajwadi Party,43395,Uttar Pradesh,24,101,Uttar Pradesh - Amanpur,Result Declared  
1240,DEV PRAKASH,Bahujan Samaj Party,33166,Uttar Pradesh,24,101,Uttar Pradesh - Amanpur,Result Declared  
1241,RAHUL PANDAY,Mahan Dal,16967,Uttar Pradesh,24,101,Uttar Pradesh - Amanpur,Result Declared  
1242,SALIKRAM,Communist Party of India  (Marxist),885,Uttar Pradesh,24,101,Uttar Pradesh - Amanpur,Result Declared  
1243,DHIRENDRA SINGH,Jan Adhikar Party,767,Uttar Pradesh,24,101,Uttar Pradesh - Amanpur,Result Declared  
1244,MUNNALAL,Independent,763,Uttar Pradesh,24,101,Uttar Pradesh - Amanpur,Result Declared  
1245,ARUN,Independent,546,Uttar Pradesh,24,101,Uttar Pradesh - Amanpur,Result Declared  
1246,DUSHYANT KUMAR,Shivsena,529,Uttar Pradesh,24,101,Uttar Pradesh - Amanpur,Result Declared  
1247,CHANDRASHEKHAR MISHRA,Manav Hit Party,319,Uttar Pradesh,24,101,Uttar Pradesh - Amanpur,Result Declared  
1248,None of the Above,None of the Above,1242,Uttar Pradesh,24,101,Uttar Pradesh - Amanpur,Result Declared  
1249,MAMTESH,Bharatiya Janata Party,72414,Uttar Pradesh,24,102,Uttar Pradesh - Patiyali,Result Declared  
1250,KIRAN YADAV,Samajwadi Party,68643,Uttar Pradesh,24,102,Uttar Pradesh - Patiyali,Result Declared  
1251,"DHEERENDRA BAHADUR SINGH CHAUHAN ""DHEERU""",Bahujan Samaj Party,44131,Uttar Pradesh,24,102,Uttar Pradesh - Patiyali,Result Declared  
1252,SHYAMSUNDAR,Mahan Dal,10586,Uttar Pradesh,24,102,Uttar Pradesh - Patiyali,Result Declared  
1253,SHRIKUMAR,Independent,1020,Uttar Pradesh,24,102,Uttar Pradesh - Patiyali,Result Declared  
1254,ASHOK KUMAR MISHRA,Independent,975,Uttar Pradesh,24,102,Uttar Pradesh - Patiyali,Result Declared  
1255,POORAN SINGH,Manav Hit Party,921,Uttar Pradesh,24,102,Uttar Pradesh - Patiyali,Result Declared  
1256,VINAY MISHRA,Bhartiya Shakti Chetna Party,799,Uttar Pradesh,24,102,Uttar Pradesh - Patiyali,Result Declared  
1257,VIPIN KUMAR,Independent,743,Uttar Pradesh,24,102,Uttar Pradesh - Patiyali,Result Declared  
1258,RAHUL,Independent,389,Uttar Pradesh,24,102,Uttar Pradesh - Patiyali,Result Declared  
1259,MOHAR SINGH,Uttar Pradesh Republican Party,324,Uttar Pradesh,24,102,Uttar Pradesh - Patiyali,Result Declared  
1260,DAVENDRA SINGH,Independent,322,Uttar Pradesh,24,102,Uttar Pradesh - Patiyali,Result Declared  
1261,None of the Above,None of the Above,1556,Uttar Pradesh,24,102,Uttar Pradesh - Patiyali,Result Declared  
1262,SATYAPAL SINGH RATHAUR,Bharatiya Janata Party,88695,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1263,RAMESHWAR SINGH YADAV,Samajwadi Party,74844,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1264,AWADHPAL SINGH YADAV,Bahujan Samaj Party,46275,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1265,HARVESH,Independent,1305,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1266,RAM KISHORE,Mahan Dal,1070,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1267,SUKHVIR,Independent,998,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1268,MUKESH,Independent,604,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1269,RAM BRIJESH,Independent,305,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1270,PHOOL SINGH,Independent,265,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1271,OMPAL SINGH YADAV,Independent,186,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1272,RAGHVEDRA SINGH,Independent,169,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1273,DILIP KUMAR,Independent,124,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1274,GURUDEV SINGH,Independent,100,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1275,KAMLESH MISHRA,Independent,82,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1276,None of the Above,None of the Above,1572,Uttar Pradesh,24,103,Uttar Pradesh - Aliganj,Result Declared  
1277,VIPIN KUMAR DAVID,Bharatiya Janata Party,82516,Uttar Pradesh,24,104,Uttar Pradesh - Etah,Result Declared  
1278,JUGENDRA SINGH YADAV,Samajwadi Party,61387,Uttar Pradesh,24,104,Uttar Pradesh - Etah,Result Declared  
1279,GAJENDRA SINGH CHAUHAN URF BABLOO,Bahujan Samaj Party,41937,Uttar Pradesh,24,104,Uttar Pradesh - Etah,Result Declared  
1280,ASHISH KUMAR YADAV,Lok Dal,11032,Uttar Pradesh,24,104,Uttar Pradesh - Etah,Result Declared  
